,DateTime,Adopt,Euth,RTO,Unintended,Other,TotalOutcomes
3211,2022-08-11,9,0,3,0,6,18
3212,2022-08-12,11,0,5,0,30,46
3213,2022-08-13,11,1,5,0,2,19
3214,2022-08-14,0,1,0,0,0,1
3215,2022-08-15,14,0,2,0,2,18
3216,2022-08-16,11,0,4,0,2,17
3217,2022-08-17,11,0,4,0,4,19
3218,2022-08-18,11,0,7,0,8,26
3219,2022-08-19,13,0,2,0,0,15
3220,2022-08-20,15,1,3,0,1,20
3221,2022-08-21,0,0,1,0,0,1
3222,2022-08-22,17,2,2,0,5,26
3223,2022-08-23,7,0,3,0,1,11
3224,2022-08-24,14,1,5,0,17,37
3225,2022-08-25,10,0,2,0,14,26
3226,2022-08-26,12,1,5,0,3,21
3227,2022-08-27,32,0,0,1,0,33
3228,2022-08-28,0,0,1,0,0,1
3229,2022-08-29,19,0,3,0,0,22
3230,2022-08-30,23,1,2,0,1,27
3231,2022-08-31,18,0,0,1,21,40
3232,2022-09-01,11,1,6,0,5,23
3233,2022-09-02,12,0,2,0,1,15
3234,2022-09-03,12,0,4,0,1,17
3235,2022-09-05,0,0,1,0,3,4
3236,2022-09-06,13,0,4,0,1,18
3237,2022-09-07,8,2,4,0,5,19
3238,2022-09-08,9,0,6,0,1,16
3239,2022-09-09,14,2,4,0,17,37
3240,2022-09-10,10,0,5,0,1,16
3241,2022-09-11,0,0,1,0,0,1
3242,2022-09-12,22,0,2,0,0,24
3243,2022-09-13,22,0,3,0,2,27
3244,2022-09-14,14,0,4,0,7,25
3245,2022-09-15,21,1,0,1,2,25
3246,2022-09-16,10,0,4,0,19,33
3247,2022-09-17,17,0,2,0,1,20
3248,2022-09-19,33,0,4,0,1,38
3249,2022-09-20,13,0,4,0,0,17
3250,2022-09-21,10,0,5,0,6,21
3251,2022-09-22,12,0,2,0,8,22
3252,2022-09-23,13,0,3,0,11,27
3253,2022-09-24,5,0,0,0,0,5
3254,2022-09-25,7,0,2,0,1,10
3255,2022-09-26,20,0,2,0,2,24
3256,2022-09-27,14,0,2,0,0,16
3257,2022-09-28,11,0,1,0,3,15
3258,2022-09-29,14,0,1,1,2,18
3259,2022-09-30,8,0,5,0,16,29
3260,2022-10-01,7,0,0,0,2,9
3261,2022-10-02,2,0,1,0,0,3
3262,2022-10-03,11,0,3,0,1,15
3263,2022-10-04,7,0,1,0,0,8
3264,2022-10-05,11,0,1,0,3,15
3265,2022-10-06,8,0,8,1,1,18
3266,2022-10-07,8,0,4,1,2,15
3267,2022-10-08,6,0,1,0,3,10
3268,2022-10-09,12,0,3,0,3,18
3269,2022-10-10,11,0,0,1,30,42
3270,2022-10-11,10,1,4,0,1,16
3271,2022-10-12,1,0,5,0,1,7
3272,2022-10-13,4,0,3,0,7,14
3273,2022-10-14,8,0,4,0,3,15
3274,2022-10-15,3,0,1,0,2,6
3275,2022-10-16,2,1,1,0,4,8
3276,2022-10-17,9,0,2,0,0,11
3277,2022-10-18,10,0,0,0,1,11
3278,2022-10-19,7,0,5,0,5,17
3279,2022-10-20,4,0,0,0,6,10
3280,2022-10-21,9,1,0,0,15,25
3281,2022-10-22,7,0,1,0,0,8
3282,2022-10-23,1,0,5,0,0,6
3283,2022-10-24,10,0,2,0,6,18
3284,2022-10-25,11,0,5,0,6,22
3285,2022-10-26,4,0,10,0,18,32
3286,2022-10-27,3,0,1,0,2,6
3287,2022-10-28,10,0,5,1,6,22
3288,2022-10-29,3,0,4,2,2,11
3289,2022-10-30,2,0,3,0,2,7
3290,2022-10-31,8,0,1,0,7,16
3291,2022-11-01,10,1,3,0,1,15
3292,2022-11-02,7,0,4,0,0,11
3293,2022-11-03,2,0,2,0,2,6
3294,2022-11-04,6,1,2,0,35,44
3295,2022-11-05,9,0,3,0,3,15
3296,2022-11-06,6,0,2,0,8,16
3297,2022-11-07,13,0,1,0,0,14
3298,2022-11-08,4,0,4,0,3,11
3299,2022-11-09,8,0,2,0,1,11
3300,2022-11-10,4,1,3,0,1,9
3301,2022-11-11,0,0,0,0,1,1
3302,2022-11-12,11,0,2,0,2,15
3303,2022-11-13,3,0,0,0,2,5
3304,2022-11-14,10,0,2,0,2,14
3305,2022-11-15,11,0,2,0,4,17
3306,2022-11-16,8,0,1,0,8,17
3307,2022-11-17,10,0,6,0,3,19
3308,2022-11-18,8,0,4,0,3,15
3309,2022-11-19,7,0,2,0,4,13
3310,2022-11-20,5,0,1,0,1,7
3311,2022-11-21,8,0,0,0,6,14
3312,2022-11-22,8,0,6,0,1,15
3313,2022-11-23,11,0,1,0,1,13
3314,2022-11-25,14,0,2,0,3,19
3315,2022-11-26,9,0,0,0,5,14
3316,2022-11-27,5,0,0,0,0,5
3317,2022-11-28,8,0,4,0,5,17
3318,2022-11-29,13,1,0,1,2,17
3319,2022-11-30,7,0,3,0,3,13
3320,2022-12-01,8,0,2,0,1,11
3321,2022-12-02,7,1,2,0,3,13
3322,2022-12-03,7,0,4,0,1,12
3323,2022-12-04,6,0,2,0,2,10
3324,2022-12-05,12,0,1,0,3,16
3325,2022-12-06,12,2,1,0,1,16
3326,2022-12-07,7,0,2,1,2,12
3327,2022-12-08,1,0,0,1,0,2
3328,2022-12-09,6,0,1,0,1,8
3329,2022-12-10,6,0,12,2,4,24
3330,2022-12-11,5,0,2,0,0,7
3331,2022-12-12,9,0,5,0,2,16
3332,2022-12-13,16,1,3,0,4,24
3333,2022-12-14,5,0,2,0,2,9
3334,2022-12-15,9,0,6,0,3,18
3335,2022-12-16,11,1,2,0,3,17
3336,2022-12-17,15,0,2,0,2,19
3337,2022-12-18,11,0,3,0,0,14
3338,2022-12-19,12,0,2,0,2,16
3339,2022-12-20,17,1,0,0,4,22
3340,2022-12-21,13,1,1,0,2,17
3341,2022-12-22,12,0,4,0,9,25
3342,2022-12-23,4,0,5,0,1,10
3343,2022-12-25,0,0,0,0,1,1
3344,2022-12-26,0,0,0,0,1,1
3345,2022-12-27,15,0,1,0,2,18
3346,2022-12-28,19,1,3,0,0,23
3347,2022-12-29,15,0,2,0,2,19
3348,2022-12-30,14,0,1,0,3,18
3349,2022-12-31,12,1,1,0,3,17
3350,2023-01-01,0,0,2,0,0,2
3351,2023-01-02,1,0,0,0,0,1
3352,2023-01-03,17,0,3,0,3,23
3353,2023-01-04,12,0,2,0,3,17
3354,2023-01-05,15,0,3,0,4,22
3355,2023-01-06,11,0,5,0,1,17
3356,2023-01-07,14,0,0,1,3,18
3357,2023-01-08,5,0,3,0,2,10
3358,2023-01-09,8,0,5,0,6,19
3359,2023-01-10,14,0,1,0,2,17
3360,2023-01-11,11,0,2,0,6,19
3361,2023-01-12,5,0,1,0,2,8
3362,2023-01-13,10,0,7,0,5,22
3363,2023-01-14,9,0,1,1,2,13
3364,2023-01-15,20,0,0,0,4,24
3365,2023-01-16,0,0,0,0,1,1
3366,2023-01-17,17,0,2,0,4,23
3367,2023-01-18,14,1,2,0,2,19
3368,2023-01-19,18,0,11,0,17,46
3369,2023-01-20,8,0,1,0,11,20
3370,2023-01-21,16,0,1,0,0,17
3371,2023-01-22,5,0,2,0,0,7
3372,2023-01-23,7,0,0,0,3,10
3373,2023-01-24,9,1,2,0,3,15
3374,2023-01-25,4,0,0,0,8,12
3375,2023-01-26,6,0,1,0,1,8
3376,2023-01-27,7,1,3,0,5,16
3377,2023-01-28,9,0,3,0,4,16
3378,2023-01-29,8,0,1,0,0,9
3379,2023-01-30,10,0,0,1,5,16
3380,2023-01-31,3,0,2,0,0,5
3381,2023-02-03,13,0,4,0,4,21
3382,2023-02-04,12,0,4,0,0,16
3383,2023-02-05,7,0,4,0,2,13
3384,2023-02-06,15,0,1,0,9,25
3385,2023-02-07,16,0,8,0,2,26
3386,2023-02-08,10,1,0,0,2,13
3387,2023-02-09,8,0,2,0,2,12
3388,2023-02-10,9,0,0,1,10,20
3389,2023-02-11,30,0,1,0,0,31
3390,2023-02-12,6,0,0,0,6,12
3391,2023-02-13,12,0,0,0,9,21
3392,2023-02-14,15,1,1,0,1,18
3393,2023-02-15,9,1,2,0,1,13
3394,2023-02-16,14,0,6,0,8,28
3395,2023-02-17,13,0,3,0,0,16
3396,2023-02-18,8,0,1,0,1,10
3397,2023-02-19,13,0,0,0,2,15
3398,2023-02-20,0,0,1,0,0,1
3399,2023-02-21,12,1,2,0,15,30
3400,2023-02-22,10,0,0,0,1,11
3401,2023-02-23,3,1,1,1,1,7
3402,2023-02-24,7,1,2,0,5,15
3403,2023-02-25,10,0,2,0,1,13
3404,2023-02-26,9,1,4,0,0,14
3405,2023-02-27,18,0,1,0,11,30
3406,2023-02-28,11,0,1,0,0,12
3407,2023-03-01,10,0,2,1,3,16
3408,2023-03-02,12,0,2,0,0,14
3409,2023-03-03,8,0,4,0,7,19
3410,2023-03-04,23,1,1,0,2,27
3411,2023-03-05,8,0,1,0,5,14
3412,2023-03-06,9,1,0,0,2,12
3413,2023-03-07,11,0,5,0,1,17
3414,2023-03-08,13,0,4,0,2,19
3415,2023-03-09,10,0,4,0,2,16
3416,2023-03-10,12,0,6,0,7,25
3417,2023-03-11,13,0,0,0,0,13
3418,2023-03-12,15,0,2,0,1,18
3419,2023-03-13,14,0,2,0,2,18
3420,2023-03-14,14,0,5,0,1,20
3421,2023-03-15,19,1,2,0,8,30
3422,2023-03-16,12,0,3,0,3,18
3423,2023-03-17,13,0,3,2,6,24
3424,2023-03-18,11,0,2,2,3,18
3425,2023-03-19,5,0,2,0,2,9
3426,2023-03-20,11,0,3,0,2,16
3427,2023-03-21,7,0,4,0,1,12
3428,2023-03-22,7,0,2,1,5,15
3429,2023-03-23,9,0,6,0,3,18
3430,2023-03-24,1,0,3,0,3,7
3431,2023-03-25,13,0,4,0,4,21
3432,2023-03-26,6,0,1,0,7,14
3433,2023-03-27,17,0,1,0,2,20
3434,2023-03-28,11,0,0,0,3,14
3435,2023-03-29,5,1,10,0,4,20
3436,2023-03-30,8,0,1,0,9,18
3437,2023-03-31,7,0,3,0,2,12
3438,2023-04-01,16,0,1,1,4,22
3439,2023-04-02,14,0,1,0,1,16
3440,2023-04-03,11,0,1,0,1,13
3441,2023-04-04,10,0,0,0,1,11
3442,2023-04-05,10,0,1,0,2,13
3443,2023-04-06,5,1,3,0,7,16
3444,2023-04-07,10,0,1,0,5,16
3445,2023-04-08,11,0,5,3,4,23
3446,2023-04-09,3,1,1,0,6,11
3447,2023-04-10,14,1,2,0,4,21
3448,2023-04-11,4,0,0,1,3,8
3449,2023-04-12,5,3,4,0,8,20
3450,2023-04-13,4,0,7,0,4,15
3451,2023-04-14,12,0,8,0,5,25
3452,2023-04-15,14,0,2,0,6,22
3453,2023-04-16,9,1,4,0,0,14
3454,2023-04-17,13,0,2,0,1,16
3455,2023-04-18,9,0,3,1,2,15
3456,2023-04-19,3,0,0,0,0,3
3457,2023-04-20,3,0,3,1,2,9
3458,2023-04-21,7,0,8,0,3,18
3459,2023-04-22,18,0,1,0,1,20
3460,2023-04-23,8,0,1,1,1,11
3461,2023-04-24,11,0,1,0,2,14
3462,2023-04-25,8,0,2,2,3,15
3463,2023-04-26,9,0,1,0,5,15
3464,2023-04-27,7,0,2,0,4,13
3465,2023-04-28,4,0,3,1,5,13
3466,2023-04-29,9,1,4,0,4,18
3467,2023-04-30,4,1,5,0,2,12
3468,2023-05-01,14,0,6,2,2,24
3469,2023-05-02,8,0,2,1,0,11
3470,2023-05-03,5,0,2,0,1,8
3471,2023-05-04,5,1,3,1,2,12
3472,2023-05-05,8,0,1,0,6,15
3473,2023-05-06,9,0,1,0,3,13
3474,2023-05-07,11,0,1,0,8,20
3475,2023-05-08,18,0,2,0,8,28
3476,2023-05-09,7,0,5,0,2,14
3477,2023-05-10,5,1,4,0,1,11
3478,2023-05-11,9,0,7,0,7,23
3479,2023-05-12,11,0,6,0,14,31
3480,2023-05-13,10,0,2,0,1,13
3481,2023-05-14,14,1,1,0,1,17
3482,2023-05-15,10,0,2,0,5,17
3483,2023-05-16,7,0,3,0,9,19
3484,2023-05-17,10,2,1,0,4,17
3485,2023-05-18,3,0,2,0,18,23
3486,2023-05-19,1,0,2,0,1,4
3487,2023-05-20,4,0,1,0,3,8
3488,2023-05-21,6,0,3,0,6,15
3489,2023-05-22,16,0,3,1,0,20
3490,2023-05-23,15,1,3,0,2,21
3491,2023-05-24,5,0,5,0,2,12
3492,2023-05-25,6,0,0,0,2,8
3493,2023-05-26,10,0,2,0,5,17
3494,2023-05-27,6,2,0,0,3,11
3495,2023-05-28,8,0,4,0,3,15
3496,2023-05-29,0,0,0,0,2,2
3497,2023-05-30,15,0,3,0,11,29
3498,2023-05-31,6,0,2,0,3,11
3499,2023-06-01,12,0,3,0,5,20
3500,2023-06-02,13,0,2,1,6,22
3501,2023-06-03,6,0,3,0,1,10
3502,2023-06-04,4,0,3,0,3,10
3503,2023-06-05,14,0,7,0,12,33
3504,2023-06-06,11,0,1,0,2,14
3505,2023-06-07,9,0,5,1,7,22
3506,2023-06-08,10,0,3,0,2,15
3507,2023-06-09,6,0,0,0,4,10
3508,2023-06-10,5,0,1,1,15,22
3509,2023-06-11,7,1,1,0,1,10
3510,2023-06-12,10,0,3,0,11,24
3511,2023-06-13,9,0,3,0,3,15
3512,2023-06-14,9,1,4,0,7,21
3513,2023-06-15,2,0,3,0,0,5
3514,2023-06-16,7,0,2,1,5,15
3515,2023-06-17,2,0,4,0,0,6
3516,2023-06-18,5,0,3,0,0,8
3517,2023-06-19,0,0,0,0,1,1
3518,2023-06-20,10,0,1,0,0,11
3519,2023-06-21,10,2,1,0,8,21
3520,2023-06-22,3,0,3,0,20,26
3521,2023-06-23,8,0,1,0,0,9
3522,2023-06-24,8,0,1,0,5,14
3523,2023-06-25,7,0,0,0,3,10
3524,2023-06-26,10,1,2,0,5,18
3525,2023-06-27,8,0,4,0,2,14
3526,2023-06-28,5,0,3,0,5,13
3527,2023-06-29,11,0,5,0,1,17
3528,2023-06-30,11,0,1,0,3,15
3529,2023-07-01,3,0,0,0,1,4
3530,2023-07-02,3,0,1,0,0,4
3531,2023-07-03,8,0,1,0,4,13
3532,2023-07-04,0,1,1,0,0,2
3533,2023-07-05,13,0,0,0,4,17
3534,2023-07-06,5,0,7,0,1,13
3535,2023-07-07,7,0,6,1,0,14
3536,2023-07-08,9,0,1,1,0,11
3537,2023-07-09,5,1,5,0,0,11
3538,2023-07-10,11,0,1,0,8,20
3539,2023-07-11,14,0,1,0,0,15
3540,2023-07-12,4,0,4,0,4,12
3541,2023-07-13,2,0,0,0,2,4
3542,2023-07-14,10,0,0,0,1,11
3543,2023-07-15,8,0,1,0,1,10
3544,2023-07-16,8,0,2,0,6,16
3545,2023-07-17,6,0,0,0,3,9
3546,2023-07-18,6,2,1,0,0,9
3547,2023-07-19,12,1,1,0,4,18
3548,2023-07-20,11,0,2,0,1,14
3549,2023-07-21,10,0,1,0,1,12
3550,2023-07-22,8,0,1,1,3,13
3551,2023-07-23,3,0,0,0,3,6
3552,2023-07-24,9,1,2,0,6,18
3553,2023-07-25,7,0,1,1,0,9
3554,2023-07-26,4,1,4,0,2,11
3555,2023-07-27,9,0,0,0,5,14
3556,2023-07-28,7,1,3,0,2,13
3557,2023-07-29,4,0,1,0,1,6
3558,2023-07-30,3,0,0,0,1,4
3559,2023-07-31,10,0,3,0,5,18
3560,2023-08-01,13,1,6,0,3,23
3561,2023-08-02,6,2,3,0,1,12
3562,2023-08-03,6,0,2,0,0,8
3563,2023-08-04,7,0,3,0,1,11
3564,2023-08-05,10,0,0,0,2,12
3565,2023-08-06,7,0,5,1,4,17
3566,2023-08-07,15,0,3,0,3,21
3567,2023-08-08,6,0,0,1,7,14
3568,2023-08-09,4,0,4,0,2,10
3569,2023-08-10,11,1,1,0,11,24
3570,2023-08-11,9,0,2,1,4,16
3571,2023-08-12,4,0,3,0,4,11
3572,2023-08-13,6,0,1,0,3,10
3573,2023-08-14,9,0,3,0,6,18
3574,2023-08-15,6,0,3,0,3,12
3575,2023-08-16,10,0,0,1,0,11
3576,2023-08-17,11,1,2,0,2,16
3577,2023-08-18,1,0,2,1,6,10
3578,2023-08-19,7,0,3,0,1,11
3579,2023-08-20,8,0,2,0,0,10
3580,2023-08-21,7,0,0,0,0,7
3581,2023-08-22,7,0,3,0,0,10
3582,2023-08-23,6,0,1,0,2,9
3583,2023-08-24,1,0,1,0,2,4
3584,2023-08-25,9,0,1,2,1,13
3585,2023-08-26,24,0,2,0,3,29
3586,2023-08-27,6,0,2,0,0,8
3587,2023-08-28,8,0,3,0,0,11
3588,2023-08-29,7,1,0,0,1,9
3589,2023-08-30,5,1,5,0,3,14
3590,2023-08-31,3,2,3,0,1,9
3591,2023-09-01,7,0,2,0,4,13
3592,2023-09-02,7,0,0,0,1,8
3593,2023-09-03,8,0,0,0,2,10
3594,2023-09-05,10,0,4,0,2,16
3595,2023-09-06,10,0,0,0,2,12
3596,2023-09-07,9,0,1,0,3,13
3597,2023-09-08,4,0,1,0,2,7
3598,2023-09-09,6,0,0,0,1,7
3599,2023-09-10,3,0,2,0,0,5
3600,2023-09-11,8,0,1,0,3,12
3601,2023-09-12,16,0,1,0,0,17
3602,2023-09-13,2,0,3,0,2,7
3603,2023-09-14,8,0,3,0,0,11
3604,2023-09-15,4,0,1,1,2,8
3605,2023-09-16,3,1,1,0,0,5
3606,2023-09-17,2,0,0,0,1,3
3607,2023-09-18,9,0,2,0,2,13
3608,2023-09-19,8,0,4,0,1,13
3609,2023-09-20,6,1,1,0,1,9
3610,2023-09-21,4,0,2,0,0,6
3611,2023-09-22,5,0,1,0,12,18
3612,2023-09-23,5,0,2,0,1,8
3613,2023-09-24,7,0,2,1,0,10
3614,2023-09-25,6,0,2,0,1,9
3615,2023-09-26,9,1,3,0,1,14
3616,2023-09-27,11,1,3,0,3,18
3617,2023-09-28,6,0,0,0,2,8
3618,2023-09-29,9,1,7,0,1,18
3619,2023-09-30,1,1,0,0,0,2
3620,2023-10-01,4,0,0,0,1,5
3621,2023-10-02,12,0,4,0,0,16
3622,2023-10-03,4,2,3,0,3,12
3623,2023-10-04,4,1,2,1,9,17
3624,2023-10-05,3,0,1,0,0,4
3625,2023-10-06,7,1,2,0,0,10
3626,2023-10-07,11,0,0,1,0,12
3627,2023-10-08,5,0,3,0,0,8
3628,2023-10-09,8,0,0,0,11,19
3629,2023-10-10,11,0,1,0,4,16
3630,2023-10-11,10,0,1,0,3,14
3631,2023-10-12,7,0,4,0,0,11
3632,2023-10-13,7,0,0,0,3,10
3633,2023-10-14,5,0,1,0,4,10
3634,2023-10-15,5,0,2,0,2,9
3635,2023-10-16,6,2,1,1,0,10
3636,2023-10-17,7,0,2,0,1,10
3637,2023-10-18,7,0,2,0,8,17
3638,2023-10-19,5,0,1,0,2,8
3639,2023-10-20,12,0,1,0,7,20
3640,2023-10-21,8,0,1,1,10,20
3641,2023-10-22,8,0,1,0,1,10
3642,2023-10-23,11,0,2,0,0,13
3643,2023-10-24,2,1,1,0,3,7
3644,2023-10-25,5,1,1,1,7,15
3645,2023-10-26,17,1,4,0,4,26
3646,2023-10-27,6,0,6,0,9,21
3647,2023-10-28,4,0,3,0,0,7
3648,2023-10-29,2,0,0,0,1,3
3649,2023-10-30,8,0,1,1,1,11
3650,2023-10-31,13,0,0,0,6,19
3651,2023-11-01,9,0,2,0,1,12
3652,2023-11-02,11,0,1,0,0,12
3653,2023-11-03,1,0,2,0,0,3
3654,2023-11-04,1,0,3,0,0,4
3655,2023-11-05,11,1,4,0,0,16
3656,2023-11-06,13,0,1,0,2,16
3657,2023-11-07,5,0,1,0,2,8
3658,2023-11-08,11,0,0,1,16,28
3659,2023-11-09,10,1,12,0,2,25
3660,2023-11-10,0,2,0,0,1,3
3661,2023-11-11,9,0,1,1,1,12
3662,2023-11-12,6,0,0,0,1,7
3663,2023-11-13,8,0,1,2,3,14
3664,2023-11-14,10,0,2,0,0,12
3665,2023-11-15,11,0,2,1,6,20
3666,2023-11-16,11,0,0,0,2,13
3667,2023-11-17,10,1,1,0,0,12
3668,2023-11-18,2,0,0,0,5,7
3669,2023-11-19,10,0,1,0,0,11
3670,2023-11-20,12,0,1,0,0,13
3671,2023-11-21,17,0,4,0,5,26
3672,2023-11-22,25,0,2,0,2,29
3673,2023-11-24,0,0,0,0,1,1
3674,2023-11-25,14,0,3,0,0,17
3675,2023-11-26,10,0,1,0,0,11
3676,2023-11-27,12,0,1,0,0,13
3677,2023-11-28,9,0,7,0,1,17
3678,2023-11-29,6,0,2,0,2,10
3679,2023-11-30,7,1,4,1,1,14
3680,2023-12-01,15,0,2,0,2,19
3681,2023-12-02,6,0,4,0,0,10
3682,2023-12-03,5,0,0,0,0,5
3683,2023-12-04,11,0,2,0,0,13
3684,2023-12-05,11,0,2,0,2,15
3685,2023-12-06,14,0,4,0,4,22
3686,2023-12-07,9,0,1,0,2,12
3687,2023-12-08,12,0,0,0,2,14
3688,2023-12-09,3,0,3,0,1,7
3689,2023-12-10,4,0,0,0,1,5
3690,2023-12-11,12,0,3,0,0,15
3691,2023-12-12,10,0,3,0,2,15
3692,2023-12-13,12,0,2,0,0,14
3693,2023-12-14,11,0,3,0,7,21
3694,2023-12-15,10,1,0,0,11,22
3695,2023-12-16,10,0,1,0,1,12
3696,2023-12-17,5,0,2,0,1,8
3697,2023-12-18,9,0,1,0,0,10
3698,2023-12-19,10,0,4,1,4,19
3699,2023-12-20,15,0,2,0,0,17
3700,2023-12-21,12,0,1,0,1,14
3701,2023-12-22,9,0,2,1,14,26
3702,2023-12-23,1,0,2,0,1,4
3703,2023-12-24,4,1,1,0,0,6
3704,2023-12-25,0,1,0,0,0,1
3705,2023-12-26,0,0,0,0,4,4
3706,2023-12-27,7,0,5,0,3,15
3707,2023-12-28,21,1,0,0,1,23
3708,2023-12-29,8,0,2,0,5,15
3709,2023-12-30,8,0,1,0,0,9
3710,2023-12-31,1,0,3,0,0,4
3711,2024-01-02,19,0,7,0,1,27
3712,2024-01-03,11,0,1,0,3,15
3713,2024-01-04,14,0,5,1,3,23
3714,2024-01-05,24,0,3,0,2,29
3715,2024-01-06,6,0,2,0,0,8
3716,2024-01-07,3,0,2,0,1,6
3717,2024-01-08,13,1,2,0,2,18
3718,2024-01-09,10,1,3,0,2,16
3719,2024-01-10,9,0,1,0,3,13
3720,2024-01-11,12,0,4,0,3,19
3721,2024-01-12,16,0,1,0,0,17
3722,2024-01-13,7,0,5,0,4,16
3723,2024-01-14,10,0,2,0,0,12
3724,2024-01-16,27,1,3,0,3,34
3725,2024-01-17,8,0,5,0,2,15
3726,2024-01-18,14,0,4,0,1,19
3727,2024-01-19,15,1,3,0,6,25
3728,2024-01-20,7,2,3,1,3,16
3729,2024-01-21,21,0,0,0,1,22
3730,2024-01-22,7,1,0,0,8,16
3731,2024-01-23,12,0,1,0,0,13
3732,2024-01-24,8,0,1,1,1,11
3733,2024-01-25,8,1,1,0,0,10
3734,2024-01-26,2,0,0,0,1,3
3735,2024-01-27,11,0,0,0,1,12
3736,2024-01-28,20,0,2,0,0,22
3737,2024-01-29,23,2,2,0,4,31
3738,2024-01-30,13,0,4,0,1,18
3739,2024-01-31,10,0,0,0,2,12
3740,2024-02-01,9,0,4,0,1,14
3741,2024-02-02,10,0,2,0,3,15
3742,2024-02-03,9,0,0,0,2,11
3743,2024-02-04,12,1,4,0,2,19
3744,2024-02-05,13,1,3,0,0,17
3745,2024-02-06,7,0,2,0,0,9
3746,2024-02-07,10,0,5,0,2,17
3747,2024-02-08,16,0,4,0,8,28
3748,2024-02-09,14,0,3,0,3,20
3749,2024-02-10,17,0,0,0,2,19
3750,2024-02-11,6,0,0,0,3,9
3751,2024-02-12,18,0,4,0,3,25
3752,2024-02-13,15,0,7,0,2,24
3753,2024-02-14,10,0,3,0,4,17
3754,2024-02-15,9,0,1,0,3,13
3755,2024-02-16,11,0,2,0,2,15
3756,2024-02-17,8,0,5,0,0,13
3757,2024-02-18,10,2,2,1,6,21
3758,2024-02-19,0,0,0,0,2,2
3759,2024-02-20,18,1,3,0,1,23
3760,2024-02-21,10,0,3,2,8,23
3761,2024-02-22,13,0,2,0,0,15
3762,2024-02-23,11,1,3,0,1,16
3763,2024-02-24,10,0,1,0,0,11
3764,2024-02-25,12,0,4,0,0,16
3765,2024-02-26,17,0,1,1,0,19
3766,2024-02-27,14,0,3,0,2,19
3767,2024-02-28,8,0,0,0,5,13
3768,2024-02-29,15,1,4,0,1,21
3769,2024-03-01,10,2,1,0,1,14
3770,2024-03-02,6,1,4,0,7,18
3771,2024-03-03,11,0,0,0,1,12
3772,2024-03-04,7,1,8,1,5,22
3773,2024-03-05,15,0,6,0,8,29
3774,2024-03-06,8,0,2,0,2,12
3775,2024-03-07,12,0,4,0,2,18
3776,2024-03-08,15,0,3,0,1,19
3777,2024-03-09,6,0,3,0,1,10
3778,2024-03-10,3,0,0,1,0,4
3779,2024-03-11,14,0,2,0,2,18
3780,2024-03-12,18,0,1,0,5,24
3781,2024-03-13,8,0,8,0,2,18
3782,2024-03-14,6,0,5,0,1,12
3783,2024-03-15,8,0,2,0,1,11
3784,2024-03-16,7,0,0,0,0,7
3785,2024-03-17,4,0,4,0,2,10
3786,2024-03-18,10,0,0,0,1,11
3787,2024-03-19,7,1,5,0,0,13
3788,2024-03-20,10,0,2,0,2,14
3789,2024-03-21,14,0,1,0,1,16
3790,2024-03-22,9,1,3,1,0,14
3791,2024-03-23,13,1,1,0,4,19
3792,2024-03-24,13,0,0,0,1,14
3793,2024-03-25,22,1,2,0,4,29
3794,2024-03-26,12,0,2,0,3,17
3795,2024-03-27,4,0,3,0,0,7
3796,2024-03-28,11,0,3,0,14,28
3797,2024-03-29,4,1,1,0,1,7
3798,2024-03-30,16,0,3,0,6,25
3799,2024-03-31,4,0,0,1,2,7
3800,2024-04-01,13,0,1,0,1,15
3801,2024-04-02,12,0,2,0,2,16
3802,2024-04-03,9,0,3,0,0,12
3803,2024-04-04,4,1,4,0,1,10
3804,2024-04-05,5,0,2,0,3,10
3805,2024-04-06,6,0,1,0,1,8
3806,2024-04-07,13,0,1,0,1,15
3807,2024-04-08,3,0,3,1,0,7
3808,2024-04-09,15,0,13,0,3,31
3809,2024-04-10,14,0,0,0,6,20
3810,2024-04-11,7,0,0,0,0,7
3811,2024-04-12,4,0,2,0,5,11
3812,2024-04-13,12,0,1,0,3,16
3813,2024-04-14,10,0,1,0,4,15
3814,2024-04-15,13,0,4,0,2,19
3815,2024-04-16,9,1,2,0,2,14
3816,2024-04-17,10,0,4,0,3,17
3817,2024-04-18,9,0,6,0,1,16
3818,2024-04-19,8,0,0,0,2,10
3819,2024-04-20,9,1,4,0,3,17
3820,2024-04-21,1,0,0,0,1,2
3821,2024-04-22,4,0,2,0,0,6
3822,2024-04-23,12,0,2,1,7,22
3823,2024-04-24,7,0,1,1,6,15
3824,2024-04-25,21,3,4,0,9,37
3825,2024-04-26,14,0,3,0,1,18
3826,2024-04-27,7,0,5,0,2,14
3827,2024-04-28,7,0,1,0,2,10
3828,2024-04-29,3,0,2,0,13,18
3829,2024-04-30,11,0,1,0,4,16
3830,2024-05-01,2,0,2,0,0,4
3831,2024-05-02,9,0,2,0,2,13
3832,2024-05-03,12,0,2,1,5,20
3833,2024-05-04,6,0,3,0,1,10
3834,2024-05-05,5,0,3,0,3,11
3835,2024-05-06,20,1,6,0,4,31
3836,2024-05-07,9,0,5,0,1,15
3837,2024-05-08,5,2,3,0,1,11
3838,2024-05-09,19,0,3,0,3,25
3839,2024-05-10,5,0,1,0,1,7
3840,2024-05-11,19,1,1,0,0,21
3841,2024-05-12,5,0,1,0,0,6
3842,2024-05-13,8,0,2,0,6,16
3843,2024-05-14,5,0,1,0,4,10
3844,2024-05-15,10,1,4,2,3,20
