Date,SonomaIntakes,SonomaOutcomes,AustinIntakes,AustinOutcomes,Inflation Rate,Unemployment Rate
5/30/15,4,5,29,32,0,5.6
5/31/15,0,0,28,36,0,5.6
6/1/15,3,14,42,32,0.1,5.3
6/2/15,13,3,40,16,0.1,5.3
6/3/15,3,4,46,32,0.1,5.3
6/4/15,6,7,32,30,0.1,5.3
6/5/15,2,4,42,40,0.1,5.3
6/6/15,5,4,33,22,0.1,5.3
6/7/15,3,0,33,46,0.1,5.3
6/8/15,1,7,28,19,0.1,5.3
6/9/15,7,7,25,26,0.1,5.3
6/10/15,3,6,17,19,0.1,5.3
6/11/15,8,1,28,29,0.1,5.3
6/12/15,2,12,29,27,0.1,5.3
6/13/15,5,5,36,35,0.1,5.3
6/14/15,1,0,32,20,0.1,5.3
6/15/15,2,0,31,29,0.1,5.3
6/16/15,3,15,28,21,0.1,5.3
6/17/15,4,6,27,19,0.1,5.3
6/18/15,5,1,36,31,0.1,5.3
6/19/15,2,4,41,47,0.1,5.3
6/20/15,0,9,33,42,0.1,5.3
6/21/15,1,0,38,41,0.1,5.3
6/22/15,3,0,41,18,0.1,5.3
6/23/15,6,7,34,39,0.1,5.3
6/24/15,5,9,20,38,0.1,5.3
6/25/15,7,9,26,31,0.1,5.3
6/26/15,9,4,40,27,0.1,5.3
6/27/15,2,2,36,23,0.1,5.3
6/28/15,3,1,42,38,0.1,5.3
6/29/15,2,0,37,51,0.1,5.3
6/30/15,3,7,41,33,0.1,5.3
7/1/15,9,10,18,33,0.2,5.2
7/2/15,11,5,27,39,0.2,5.2
7/3/15,1,5,17,29,0.2,5.2
7/4/15,6,5,31,15,0.2,5.2
7/5/15,6,5,31,40,0.2,5.2
7/6/15,8,0,35,38,0.2,5.2
7/7/15,13,6,31,24,0.2,5.2
7/8/15,9,9,30,31,0.2,5.2
7/9/15,6,2,31,29,0.2,5.2
7/10/15,8,3,25,28,0.2,5.2
7/11/15,2,1,40,24,0.2,5.2
7/12/15,2,0,26,23,0.2,5.2
7/13/15,1,0,25,30,0.2,5.2
7/14/15,4,5,21,23,0.2,5.2
7/15/15,6,10,29,31,0.2,5.2
7/16/15,4,8,14,23,0.2,5.2
7/17/15,8,4,28,25,0.2,5.2
7/18/15,4,5,24,24,0.2,5.2
7/19/15,2,0,20,34,0.2,5.2
7/20/15,1,0,35,25,0.2,5.2
7/21/15,8,4,22,32,0.2,5.2
7/22/15,4,2,15,22,0.2,5.2
7/23/15,5,6,27,30,0.2,5.2
7/24/15,5,4,18,30,0.2,5.2
7/25/15,5,7,15,24,0.2,5.2
7/26/15,0,0,20,31,0.2,5.2
7/27/15,1,0,36,21,0.2,5.2
7/28/15,13,5,26,24,0.2,5.2
7/29/15,3,7,36,25,0.2,5.2
7/30/15,4,5,23,20,0.2,5.2
7/31/15,3,5,19,33,0.2,5.2
8/1/15,7,7,37,31,0.2,5.1
8/2/15,1,0,16,37,0.2,5.1
8/3/15,1,0,26,22,0.2,5.1
8/4/15,5,5,36,35,0.2,5.1
8/5/15,8,7,35,15,0.2,5.1
8/6/15,4,3,22,18,0.2,5.1
8/7/15,11,1,18,26,0.2,5.1
8/8/15,11,4,27,28,0.2,5.1
8/9/15,1,0,20,37,0.2,5.1
8/10/15,6,3,26,22,0.2,5.1
8/11/15,14,7,22,25,0.2,5.1
8/12/15,5,3,24,24,0.2,5.1
8/13/15,7,3,27,38,0.2,5.1
8/14/15,5,2,28,32,0.2,5.1
8/15/15,11,1,29,20,0.2,5.1
8/16/15,2,3,32,19,0.2,5.1
8/17/15,7,0,23,19,0.2,5.1
8/18/15,12,6,17,27,0.2,5.1
8/19/15,3,3,27,24,0.2,5.1
8/20/15,5,8,32,20,0.2,5.1
8/21/15,12,15,19,17,0.2,5.1
8/22/15,5,2,44,18,0.2,5.1
8/23/15,1,0,30,24,0.2,5.1
8/24/15,8,0,25,27,0.2,5.1
8/25/15,4,2,30,42,0.2,5.1
8/26/15,3,8,25,24,0.2,5.1
8/27/15,4,5,30,28,0.2,5.1
8/28/15,1,7,17,38,0.2,5.1
8/29/15,14,9,25,36,0.2,5.1
8/30/15,3,0,26,28,0.2,5.1
8/31/15,4,14,21,30,0.2,5.1
9/1/15,10,3,25,29,0,5
9/2/15,5,7,26,17,0,5
9/3/15,3,3,23,26,0,5
9/4/15,9,4,30,29,0,5
9/5/15,1,9,24,20,0,5
9/6/15,3,0,30,30,0,5
9/7/15,1,0,33,34,0,5
9/8/15,13,4,31,22,0,5
9/9/15,7,5,28,29,0,5
9/10/15,7,2,20,32,0,5
9/11/15,9,3,33,29,0,5
9/12/15,5,3,48,33,0,5
9/13/15,4,0,26,40,0,5
9/14/15,8,4,29,25,0,5
9/15/15,16,3,23,23,0,5
9/16/15,4,13,34,22,0,5
9/17/15,3,3,18,44,0,5
9/18/15,8,6,23,32,0,5
9/19/15,3,2,32,39,0,5
9/20/15,2,5,16,27,0,5
9/21/15,2,3,26,30,0,5
9/22/15,8,1,14,19,0,5
9/23/15,8,7,22,25,0,5
9/24/15,3,3,16,13,0,5
9/25/15,13,8,19,15,0,5
9/26/15,5,2,39,32,0,5
9/27/15,0,0,16,36,0,5
9/28/15,3,5,24,16,0,5
9/29/15,5,1,20,27,0,5
9/30/15,11,2,36,21,0,5
10/1/15,7,3,21,12,0.2,5
10/2/15,1,4,26,19,0.2,5
10/3/15,5,5,36,14,0.2,5
10/4/15,4,0,22,21,0.2,5
10/5/15,2,0,27,29,0.2,5
10/6/15,3,2,40,27,0.2,5
10/7/15,11,1,32,31,0.2,5
10/8/15,11,3,31,26,0.2,5
10/9/15,7,6,22,19,0.2,5
10/10/15,1,5,13,36,0.2,5
10/11/15,1,7,34,32,0.2,5
10/12/15,3,0,18,46,0.2,5
10/13/15,3,9,20,35,0.2,5
10/14/15,5,2,23,11,0.2,5
10/15/15,9,3,25,19,0.2,5
10/16/15,6,2,23,26,0.2,5
10/17/15,9,3,21,33,0.2,5
10/18/15,0,0,27,41,0.2,5
10/19/15,0,0,30,28,0.2,5
10/20/15,4,9,17,21,0.2,5
10/21/15,2,11,18,19,0.2,5
10/22/15,3,1,21,16,0.2,5
10/23/15,12,6,26,15,0.2,5
10/24/15,10,6,27,27,0.2,5
10/25/15,1,0,36,31,0.2,5
10/26/15,5,8,38,22,0.2,5
10/27/15,6,13,34,28,0.2,5
10/28/15,6,9,23,24,0.2,5
10/29/15,5,6,33,26,0.2,5
10/30/15,5,8,47,5,0.2,5
10/31/15,6,2,42,47,0.2,5
11/1/15,7,0,34,45,0.5,5.1
11/2/15,3,0,35,31,0.5,5.1
11/3/15,14,2,41,29,0.5,5.1
11/4/15,10,1,36,29,0.5,5.1
11/5/15,7,4,30,37,0.5,5.1
11/6/15,3,6,39,26,0.5,5.1
11/7/15,8,4,22,24,0.5,5.1
11/8/15,0,8,26,33,0.5,5.1
11/9/15,2,4,26,32,0.5,5.1
11/10/15,7,2,24,27,0.5,5.1
11/11/15,1,0,34,18,0.5,5.1
11/12/15,10,1,35,23,0.5,5.1
11/13/15,1,8,28,43,0.5,5.1
11/14/15,4,4,25,30,0.5,5.1
11/15/15,0,0,34,38,0.5,5.1
11/16/15,5,5,23,24,0.5,5.1
11/17/15,9,5,26,26,0.5,5.1
11/18/15,4,5,38,22,0.5,5.1
11/19/15,4,1,24,22,0.5,5.1
11/20/15,4,13,26,35,0.5,5.1
11/21/15,9,3,31,22,0.5,5.1
11/22/15,3,0,25,27,0.5,5.1
11/23/15,3,0,22,36,0.5,5.1
11/24/15,5,4,29,17,0.5,5.1
11/25/15,4,3,35,37,0.5,5.1
11/26/15,0,0,7,8,0.5,5.1
11/27/15,0,0,35,40,0.5,5.1
11/28/15,7,7,26,30,0.5,5.1
11/29/15,1,0,23,26,0.5,5.1
11/30/15,6,1,26,44,0.5,5.1
12/1/15,10,1,36,23,0.7,5
12/2/15,10,5,30,24,0.7,5
12/3/15,3,8,34,20,0.7,5
12/4/15,6,4,15,20,0.7,5
12/5/15,8,11,19,19,0.7,5
12/6/15,1,0,19,29,0.7,5
12/7/15,0,0,42,28,0.7,5
12/8/15,7,11,20,31,0.7,5
12/9/15,13,1,32,9,0.7,5
12/10/15,12,6,25,23,0.7,5
12/11/15,15,14,27,19,0.7,5
12/12/15,9,5,20,30,0.7,5
12/13/15,1,0,20,41,0.7,5
12/14/15,3,7,22,19,0.7,5
12/15/15,7,5,21,27,0.7,5
12/16/15,0,11,42,21,0.7,5
12/17/15,1,2,39,29,0.7,5
12/18/15,5,7,20,22,0.7,5
12/19/15,4,12,23,34,0.7,5
12/20/15,2,0,28,31,0.7,5
12/21/15,2,0,33,28,0.7,5
12/22/15,11,3,16,38,0.7,5
12/23/15,7,5,19,27,0.7,5
12/24/15,1,12,9,22,0.7,5
12/25/15,2,0,11,,0.7,5
12/26/15,4,5,42,43,0.7,5
12/27/15,0,0,17,32,0.7,5
12/28/15,4,1,23,30,0.7,5
12/29/15,11,8,26,26,0.7,5
12/30/15,5,4,19,25,0.7,5
12/31/15,4,3,27,28,0.7,5
1/1/16,0,0,34,12,1.4,4.8
1/2/16,9,4,41,31,1.4,4.8
1/3/16,0,0,20,24,1.4,4.8
1/4/16,4,1,27,36,1.4,4.8
1/5/16,10,14,19,29,1.4,4.8
1/6/16,5,3,29,38,1.4,4.8
1/7/16,15,4,22,29,1.4,4.8
1/8/16,5,10,27,18,1.4,4.8
1/9/16,2,5,22,24,1.4,4.8
1/10/16,3,0,34,33,1.4,4.8
1/11/16,6,3,32,20,1.4,4.8
1/12/16,8,9,20,34,1.4,4.8
1/13/16,11,1,38,27,1.4,4.8
1/14/16,9,3,23,18,1.4,4.8
1/15/16,5,1,28,23,1.4,4.8
1/16/16,4,13,47,44,1.4,4.8
1/17/16,0,0,27,39,1.4,4.8
1/18/16,0,7,26,40,1.4,4.8
1/19/16,5,7,26,25,1.4,4.8
1/20/16,13,9,24,26,1.4,4.8
1/21/16,4,5,25,24,1.4,4.8
1/22/16,2,4,31,28,1.4,4.8
1/23/16,7,8,26,31,1.4,4.8
1/24/16,0,0,21,27,1.4,4.8
1/25/16,14,0,21,35,1.4,4.8
1/26/16,15,16,18,22,1.4,4.8
1/27/16,8,4,34,21,1.4,4.8
1/28/16,7,3,30,21,1.4,4.8
1/29/16,6,8,18,21,1.4,4.8
1/30/16,7,3,31,23,1.4,4.8
1/31/16,2,0,26,27,1.4,4.8
2/1/16,3,0,22,20,1,4.9
2/2/16,6,2,29,29,1,4.9
2/3/16,2,2,33,20,1,4.9
2/4/16,5,8,22,20,1,4.9
2/5/16,6,8,24,23,1,4.9
2/6/16,3,3,17,31,1,4.9
2/7/16,2,0,22,33,1,4.9
2/8/16,3,13,13,25,1,4.9
2/9/16,7,5,31,14,1,4.9
2/10/16,11,3,27,20,1,4.9
2/11/16,7,5,30,24,1,4.9
2/12/16,0,0,25,29,1,4.9
2/13/16,5,11,38,39,1,4.9
2/14/16,1,0,15,39,1,4.9
2/15/16,3,7,32,47,1,4.9
2/16/16,4,1,25,32,1,4.9
2/17/16,21,5,16,10,1,4.9
2/18/16,6,4,34,23,1,4.9
2/19/16,4,2,28,21,1,4.9
2/20/16,7,3,46,31,1,4.9
2/21/16,3,0,20,33,1,4.9
2/22/16,3,11,28,28,1,4.9
2/23/16,6,11,34,23,1,4.9
2/24/16,7,7,43,33,1,4.9
2/25/16,8,1,33,27,1,4.9
2/26/16,4,1,44,25,1,4.9
2/27/16,7,3,26,26,1,4.9
2/28/16,3,0,34,44,1,4.9
2/29/16,3,3,19,30,1,4.9
3/1/16,3,5,33,35,0.9,5
3/2/16,3,9,39,34,0.9,5
3/3/16,5,6,19,32,0.9,5
3/4/16,0,9,20,14,0.9,5
3/5/16,4,4,28,35,0.9,5
3/6/16,7,2,29,30,0.9,5
3/7/16,4,0,20,30,0.9,5
3/8/16,8,3,37,35,0.9,5
3/9/16,4,12,25,24,0.9,5
3/10/16,1,10,37,15,0.9,5
3/11/16,8,1,30,22,0.9,5
3/12/16,9,5,36,26,0.9,5
3/13/16,0,0,21,24,0.9,5
3/14/16,1,6,31,38,0.9,5
3/15/16,5,6,17,24,0.9,5
3/16/16,3,5,28,24,0.9,5
3/17/16,5,5,25,26,0.9,5
3/18/16,11,6,33,19,0.9,5
3/19/16,4,7,28,23,0.9,5
3/20/16,0,3,28,46,0.9,5
3/21/16,5,0,25,23,0.9,5
3/22/16,6,14,27,26,0.9,5
3/23/16,7,10,28,24,0.9,5
3/24/16,3,7,34,29,0.9,5
3/25/16,6,3,26,22,0.9,5
3/26/16,4,8,24,43,0.9,5
3/27/16,2,2,26,35,0.9,5
3/28/16,2,7,33,32,0.9,5
3/29/16,6,1,25,33,0.9,5
3/30/16,4,10,28,17,0.9,5
3/31/16,4,1,23,17,0.9,5
4/1/16,5,4,19,20,1.1,5.1
4/2/16,9,5,26,26,1.1,5.1
4/3/16,1,0,28,30,1.1,5.1
4/4/16,9,9,21,28,1.1,5.1
4/5/16,6,4,26,27,1.1,5.1
4/6/16,2,4,13,23,1.1,5.1
4/7/16,15,4,21,26,1.1,5.1
4/8/16,7,9,25,16,1.1,5.1
4/9/16,9,3,33,32,1.1,5.1
4/10/16,0,0,21,23,1.1,5.1
4/11/16,5,3,35,37,1.1,5.1
4/12/16,11,5,27,19,1.1,5.1
4/13/16,5,4,25,12,1.1,5.1
4/14/16,5,7,24,20,1.1,5.1
4/15/16,6,1,37,27,1.1,5.1
4/16/16,13,6,31,29,1.1,5.1
4/17/16,0,0,20,27,1.1,5.1
4/18/16,4,0,26,52,1.1,5.1
4/19/16,3,10,30,18,1.1,5.1
4/20/16,8,10,33,26,1.1,5.1
4/21/16,3,3,26,26,1.1,5.1
4/22/16,9,6,46,24,1.1,5.1
4/23/16,6,8,27,23,1.1,5.1
4/24/16,0,0,22,26,1.1,5.1
4/25/16,9,1,25,29,1.1,5.1
4/26/16,0,7,22,27,1.1,5.1
4/27/16,1,13,21,26,1.1,5.1
4/28/16,8,12,31,22,1.1,5.1
4/29/16,5,15,27,22,1.1,5.1
4/30/16,8,9,43,32,1.1,5.1
5/1/16,2,0,27,31,1,4.8
5/2/16,3,0,35,23,1,4.8
5/3/16,9,1,29,27,1,4.8
5/4/16,4,3,31,30,1,4.8
5/5/16,12,7,25,16,1,4.8
5/6/16,4,1,25,25,1,4.8
5/7/16,4,5,28,39,1,4.8
5/8/16,1,0,22,33,1,4.8
5/9/16,3,0,34,43,1,4.8
5/10/16,8,4,32,28,1,4.8
5/11/16,6,2,49,28,1,4.8
5/12/16,1,2,51,25,1,4.8
5/13/16,5,11,33,20,1,4.8
5/14/16,3,7,40,35,1,4.8
5/15/16,0,0,31,31,1,4.8
5/16/16,1,1,29,30,1,4.8
5/17/16,12,2,53,25,1,4.8
5/18/16,4,4,42,35,1,4.8
5/19/16,3,4,26,39,1,4.8
5/20/16,4,11,35,26,1,4.8
5/21/16,3,5,46,48,1,4.8
5/22/16,2,0,28,40,1,4.8
5/23/16,4,0,46,41,1,4.8
5/24/16,4,4,22,35,1,4.8
5/25/16,12,9,47,28,1,4.8
5/26/16,5,4,40,35,1,4.8
5/27/16,3,10,13,33,1,4.8
5/28/16,2,5,16,34,1,4.8
5/29/16,0,0,17,26,1,4.8
5/30/16,0,0,35,33,1,4.8
5/31/16,5,15,33,31,1,4.8
6/1/16,9,5,69,21,1,4.9
6/2/16,6,2,38,36,1,4.9
6/3/16,2,3,24,29,1,4.9
6/4/16,3,6,15,40,1,4.9
6/5/16,1,0,34,33,1,4.9
6/6/16,3,8,41,30,1,4.9
6/7/16,5,11,32,24,1,4.9
6/8/16,9,9,32,16,1,4.9
6/9/16,11,5,24,32,1,4.9
6/10/16,3,4,22,40,1,4.9
6/11/16,5,5,20,37,1,4.9
6/12/16,0,0,20,22,1,4.9
6/13/16,5,0,25,17,1,4.9
6/14/16,4,13,44,24,1,4.9
6/15/16,4,4,28,12,1,4.9
6/16/16,5,2,20,25,1,4.9
6/17/16,0,7,17,22,1,4.9
6/18/16,7,14,26,38,1,4.9
6/19/16,0,0,27,33,1,4.9
6/20/16,6,0,29,37,1,4.9
6/21/16,3,15,24,35,1,4.9
6/22/16,5,8,26,32,1,4.9
6/23/16,4,7,20,18,1,4.9
6/24/16,1,6,31,18,1,4.9
6/25/16,4,7,32,29,1,4.9
6/26/16,2,2,25,38,1,4.9
6/27/16,6,0,31,19,1,4.9
6/28/16,13,3,28,32,1,4.9
6/29/16,5,6,22,28,1,4.9
6/30/16,5,2,28,22,1,4.9
7/1/16,9,5,31,17,0.8,4.8
7/2/16,6,6,22,13,0.8,4.8
7/3/16,4,3,21,23,0.8,4.8
7/4/16,0,0,14,26,0.8,4.8
7/5/16,19,2,34,41,0.8,4.8
7/6/16,11,3,26,27,0.8,4.8
7/7/16,11,7,31,26,0.8,4.8
7/8/16,19,11,18,12,0.8,4.8
7/9/16,5,7,22,32,0.8,4.8
7/10/16,1,0,27,24,0.8,4.8
7/11/16,8,5,25,23,0.8,4.8
7/12/16,9,1,19,28,0.8,4.8
7/13/16,8,3,25,26,0.8,4.8
7/14/16,3,4,26,23,0.8,4.8
7/15/16,5,21,30,20,0.8,4.8
7/16/16,7,6,28,28,0.8,4.8
7/17/16,3,4,22,24,0.8,4.8
7/18/16,3,7,10,26,0.8,4.8
7/19/16,9,3,22,23,0.8,4.8
7/20/16,1,3,20,24,0.8,4.8
7/21/16,4,6,23,39,0.8,4.8
7/22/16,6,7,24,39,0.8,4.8
7/23/16,5,8,39,36,0.8,4.8
7/24/16,2,4,21,50,0.8,4.8
7/25/16,3,0,20,33,0.8,4.8
7/26/16,4,7,28,29,0.8,4.8
7/27/16,4,3,39,24,0.8,4.8
7/28/16,2,3,33,23,0.8,4.8
7/29/16,5,3,20,24,0.8,4.8
7/30/16,3,3,18,27,0.8,4.8
7/31/16,3,0,27,35,0.8,4.8
8/1/16,4,5,20,29,1.1,4.9
8/2/16,3,4,15,16,1.1,4.9
8/3/16,7,7,26,26,1.1,4.9
8/4/16,6,4,29,20,1.1,4.9
8/5/16,6,8,21,16,1.1,4.9
8/6/16,10,4,28,15,1.1,4.9
8/7/16,2,1,26,28,1.1,4.9
8/8/16,1,0,29,28,1.1,4.9
8/9/16,6,8,31,27,1.1,4.9
8/10/16,4,9,28,21,1.1,4.9
8/11/16,8,1,28,15,1.1,4.9
8/12/16,3,5,19,19,1.1,4.9
8/13/16,9,3,20,18,1.1,4.9
8/14/16,0,0,22,16,1.1,4.9
8/15/16,1,0,48,20,1.1,4.9
8/16/16,7,5,29,34,1.1,4.9
8/17/16,3,11,29,39,1.1,4.9
8/18/16,6,4,26,29,1.1,4.9
8/19/16,4,5,27,34,1.1,4.9
8/20/16,6,6,33,26,1.1,4.9
8/21/16,0,0,33,27,1.1,4.9
8/22/16,1,0,28,30,1.1,4.9
8/23/16,4,7,20,20,1.1,4.9
8/24/16,7,3,22,29,1.1,4.9
8/25/16,5,6,24,31,1.1,4.9
8/26/16,3,4,29,29,1.1,4.9
8/27/16,3,2,26,29,1.1,4.9
8/28/16,2,2,28,31,1.1,4.9
8/29/16,4,0,21,24,1.1,4.9
8/30/16,6,6,20,20,1.1,4.9
8/31/16,8,4,17,10,1.1,4.9
9/1/16,5,4,25,26,1.5,5
9/2/16,8,5,29,26,1.5,5
9/3/16,3,9,44,25,1.5,5
9/4/16,0,0,22,48,1.5,5
9/5/16,0,0,30,22,1.5,5
9/6/16,9,1,39,31,1.5,5
9/7/16,9,9,18,21,1.5,5
9/8/16,13,6,30,36,1.5,5
9/9/16,4,2,20,32,1.5,5
9/10/16,6,15,33,24,1.5,5
9/11/16,3,7,28,30,1.5,5
9/12/16,2,0,19,37,1.5,5
9/13/16,5,9,23,32,1.5,5
9/14/16,5,0,25,18,1.5,5
9/15/16,4,5,27,17,1.5,5
9/16/16,10,11,19,18,1.5,5
9/17/16,4,5,35,25,1.5,5
9/18/16,0,5,15,21,1.5,5
9/19/16,1,0,32,25,1.5,5
9/20/16,11,6,22,26,1.5,5
9/21/16,6,13,28,34,1.5,5
9/22/16,6,4,24,27,1.5,5
9/23/16,9,3,20,29,1.5,5
9/24/16,5,8,21,38,1.5,5
9/25/16,1,0,40,27,1.5,5
9/26/16,2,0,28,31,1.5,5
9/27/16,5,3,24,14,1.5,5
9/28/16,3,9,32,26,1.5,5
9/29/16,4,6,21,23,1.5,5
9/30/16,4,9,19,26,1.5,5
10/1/16,4,1,35,41,1.6,4.9
10/2/16,2,0,25,22,1.6,4.9
10/3/16,1,0,37,33,1.6,4.9
10/4/16,7,8,19,24,1.6,4.9
10/5/16,8,5,14,25,1.6,4.9
10/6/16,7,8,8,23,1.6,4.9
10/7/16,3,2,17,30,1.6,4.9
10/8/16,8,3,36,29,1.6,4.9
10/9/16,0,0,27,34,1.6,4.9
10/10/16,3,0,28,26,1.6,4.9
10/11/16,5,9,23,18,1.6,4.9
10/12/16,6,4,25,18,1.6,4.9
10/13/16,4,12,25,17,1.6,4.9
10/14/16,9,4,24,23,1.6,4.9
10/15/16,8,4,26,26,1.6,4.9
10/16/16,2,1,36,26,1.6,4.9
10/17/16,0,0,25,28,1.6,4.9
10/18/16,5,3,23,35,1.6,4.9
10/19/16,6,8,24,23,1.6,4.9
10/20/16,4,6,20,31,1.6,4.9
10/21/16,4,1,43,18,1.6,4.9
10/22/16,5,5,31,20,1.6,4.9
10/23/16,0,0,22,31,1.6,4.9
10/24/16,4,3,20,27,1.6,4.9
10/25/16,4,1,19,21,1.6,4.9
10/26/16,10,12,24,23,1.6,4.9
10/27/16,4,4,14,17,1.6,4.9
10/28/16,3,3,17,19,1.6,4.9
10/29/16,6,4,16,20,1.6,4.9
10/30/16,2,0,10,16,1.6,4.9
10/31/16,6,0,27,22,1.6,4.9
11/1/16,8,3,25,21,1.7,4.7
11/2/16,9,2,32,23,1.7,4.7
11/3/16,1,4,20,21,1.7,4.7
11/4/16,7,4,45,43,1.7,4.7
11/5/16,6,12,28,26,1.7,4.7
11/6/16,0,0,29,34,1.7,4.7
11/7/16,1,0,27,23,1.7,4.7
11/8/16,14,5,30,25,1.7,4.7
11/9/16,3,3,27,14,1.7,4.7
11/10/16,5,2,45,23,1.7,4.7
11/11/16,2,0,25,30,1.7,4.7
11/12/16,4,5,22,32,1.7,4.7
11/13/16,0,0,25,36,1.7,4.7
11/14/16,1,0,28,36,1.7,4.7
11/15/16,5,9,29,26,1.7,4.7
11/16/16,14,6,22,13,1.7,4.7
11/17/16,9,2,28,23,1.7,4.7
11/18/16,2,3,21,34,1.7,4.7
11/19/16,2,1,30,33,1.7,4.7
11/20/16,0,0,27,27,1.7,4.7
11/21/16,5,0,23,24,1.7,4.7
11/22/16,9,3,21,25,1.7,4.7
11/23/16,14,5,23,18,1.7,4.7
11/24/16,2,0,3,2,1.7,4.7
11/25/16,1,9,24,44,1.7,4.7
11/26/16,7,11,38,64,1.7,4.7
11/27/16,1,0,35,35,1.7,4.7
11/28/16,1,3,30,36,1.7,4.7
11/29/16,4,5,25,35,1.7,4.7
11/30/16,7,5,28,23,1.7,4.7
12/1/16,5,4,21,14,2.1,4.7
12/2/16,5,4,20,12,2.1,4.7
12/3/16,6,5,37,20,2.1,4.7
12/4/16,1,0,23,27,2.1,4.7
12/5/16,4,7,37,20,2.1,4.7
12/6/16,11,6,29,21,2.1,4.7
12/7/16,5,3,37,38,2.1,4.7
12/8/16,5,5,34,30,2.1,4.7
12/9/16,4,4,38,26,2.1,4.7
12/10/16,6,1,25,39,2.1,4.7
12/11/16,2,4,25,33,2.1,4.7
12/12/16,6,0,18,37,2.1,4.7
12/13/16,8,2,17,28,2.1,4.7
12/14/16,6,6,21,23,2.1,4.7
12/15/16,1,13,25,22,2.1,4.7
12/16/16,8,5,33,18,2.1,4.7
12/17/16,10,5,30,28,2.1,4.7
12/18/16,1,9,24,33,2.1,4.7
12/19/16,6,6,38,19,2.1,4.7
12/20/16,10,4,16,35,2.1,4.7
12/21/16,9,19,18,20,2.1,4.7
12/22/16,6,11,17,27,2.1,4.7
12/23/16,4,11,22,26,2.1,4.7
12/24/16,2,19,13,25,2.1,4.7
12/25/16,1,0,3,1,2.1,4.7
12/26/16,0,0,47,23,2.1,4.7
12/27/16,6,5,21,33,2.1,4.7
12/28/16,4,1,31,24,2.1,4.7
12/29/16,4,8,35,43,2.1,4.7
12/30/16,3,9,35,39,2.1,4.7
12/31/16,2,8,23,37,2.1,4.7
1/1/17,1,0,23,10,2.5,4.7
1/2/17,0,0,38,41,2.5,4.7
1/3/17,17,3,43,29,2.5,4.7
1/4/17,4,5,15,2,2.5,4.7
1/5/17,7,7,20,29,2.5,4.7
1/6/17,7,3,19,34,2.5,4.7
1/7/17,3,3,20,33,2.5,4.7
1/8/17,1,0,28,27,2.5,4.7
1/9/17,8,0,23,22,2.5,4.7
1/10/17,6,9,22,30,2.5,4.7
1/11/17,14,1,19,15,2.5,4.7
1/12/17,2,4,30,33,2.5,4.7
1/13/17,6,6,19,26,2.5,4.7
1/14/17,13,5,33,31,2.5,4.7
1/15/17,3,0,24,36,2.5,4.7
1/16/17,0,0,25,36,2.5,4.7
1/17/17,6,2,19,18,2.5,4.7
1/18/17,3,3,31,36,2.5,4.7
1/19/17,2,4,23,22,2.5,4.7
1/20/17,8,4,24,18,2.5,4.7
1/21/17,5,2,42,12,2.5,4.7
1/22/17,1,0,38,31,2.5,4.7
1/23/17,6,5,26,33,2.5,4.7
1/24/17,6,3,23,29,2.5,4.7
1/25/17,5,3,34,22,2.5,4.7
1/26/17,5,4,26,30,2.5,4.7
1/27/17,9,3,34,17,2.5,4.7
1/28/17,5,7,26,52,2.5,4.7
1/29/17,0,0,25,57,2.5,4.7
1/30/17,2,0,30,23,2.5,4.7
1/31/17,10,6,23,24,2.5,4.7
2/1/17,2,0,20,16,2.7,4.6
2/2/17,4,6,31,25,2.7,4.6
2/3/17,6,10,35,38,2.7,4.6
2/4/17,6,2,35,30,2.7,4.6
2/5/17,3,1,28,28,2.7,4.6
2/6/17,3,0,32,35,2.7,4.6
2/7/17,13,6,32,20,2.7,4.6
2/8/17,2,4,29,31,2.7,4.6
2/9/17,2,8,24,31,2.7,4.6
2/10/17,5,3,43,48,2.7,4.6
2/11/17,6,9,30,68,2.7,4.6
2/12/17,2,0,39,54,2.7,4.6
2/13/17,1,0,37,32,2.7,4.6
2/14/17,6,1,29,47,2.7,4.6
2/15/17,4,7,30,18,2.7,4.6
2/16/17,5,3,34,21,2.7,4.6
2/17/17,7,6,22,32,2.7,4.6
2/18/17,5,4,33,18,2.7,4.6
2/19/17,0,0,19,26,2.7,4.6
2/20/17,0,0,32,32,2.7,4.6
2/21/17,6,6,23,38,2.7,4.6
2/22/17,4,1,29,24,2.7,4.6
2/23/17,4,4,40,29,2.7,4.6
2/24/17,3,7,21,28,2.7,4.6
2/25/17,2,5,33,33,2.7,4.6
2/26/17,4,3,24,37,2.7,4.6
2/27/17,2,0,38,25,2.7,4.6
2/28/17,6,3,31,23,2.7,4.6
3/1/17,4,2,26,27,2.4,4.4
3/2/17,2,4,35,35,2.4,4.4
3/3/17,5,6,27,26,2.4,4.4
3/4/17,8,8,20,30,2.4,4.4
3/5/17,1,0,21,19,2.4,4.4
3/6/17,3,0,26,29,2.4,4.4
3/7/17,7,5,25,22,2.4,4.4
3/8/17,3,8,23,29,2.4,4.4
3/9/17,4,3,34,21,2.4,4.4
3/10/17,7,9,30,21,2.4,4.4
3/11/17,1,9,22,20,2.4,4.4
3/12/17,1,0,28,19,2.4,4.4
3/13/17,3,0,38,40,2.4,4.4
3/14/17,12,13,34,27,2.4,4.4
3/15/17,5,4,30,30,2.4,4.4
3/16/17,6,6,28,28,2.4,4.4
3/17/17,4,3,29,30,2.4,4.4
